timestamp,source.ip,host.collector,destination.port,destination.ip,observer.egress.zone,observer.ingress.zone,rule.name
2025-04-08T14:34:24Z,192.168.2.153,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-08T14:34:28Z,192.168.1.218,fw-collector-01,80,172.217.160.78,external,internal,allow-web-http
2025-04-08T14:35:37Z,192.168.4.73,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T14:35:51Z,192.168.2.180,fw-collector-01,3306,10.0.1.64,database,application,allow-database-access
2025-04-08T14:37:56Z,192.168.1.194,fw-collector-03,443,104.244.42.65,external,internal,allow-web-https
2025-04-08T14:37:59Z,192.168.1.114,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T14:38:56Z,192.168.2.146,fw-collector-03,53,104.244.42.65,external,internal,allow-dns
2025-04-08T14:40:36Z,192.168.2.230,fw-collector-02,3306,10.0.1.80,database,application,allow-database-access
2025-04-08T14:41:10Z,192.168.1.114,fw-collector-02,53,199.232.69.194,application,database,allow-any-any
2025-04-08T14:43:09Z,192.168.1.111,fw-collector-03,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-08T14:44:13Z,192.168.4.88,fw-collector-03,443,199.232.69.194,external,internal,allow-web-https
2025-04-08T14:44:21Z,192.168.2.146,fw-collector-02,80,10.0.0.32,application,internal,allow-any-any
2025-04-08T14:45:13Z,192.168.4.88,fw-collector-03,80,142.250.190.46,external,internal,allow-web-http
2025-04-08T14:46:43Z,192.168.4.115,fw-collector-01,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-08T14:46:43Z,192.168.4.73,fw-collector-02,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-08T14:47:19Z,192.168.1.111,fw-collector-03,80,31.13.72.36,external,internal,allow-web-http
2025-04-08T14:50:51Z,192.168.2.135,fw-collector-02,3306,10.0.1.40,database,application,allow-database-access
2025-04-08T14:51:09Z,192.168.1.218,fw-collector-02,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-08T14:51:53Z,192.168.5.252,fw-collector-02,443,104.244.42.65,external,internal,allow-web-https
2025-04-08T14:51:54Z,192.168.3.31,fw-collector-01,161,10.0.0.119,external,application,allow-any-any
2025-04-08T14:52:06Z,192.168.4.115,fw-collector-02,53,104.244.42.65,external,internal,allow-dns
2025-04-08T14:52:26Z,192.168.4.238,fw-collector-01,53,142.250.190.46,external,internal,allow-dns
2025-04-08T14:52:43Z,192.168.1.114,fw-collector-01,53,151.101.193.69,external,internal,allow-dns
2025-04-08T14:53:34Z,192.168.3.246,fw-collector-02,53,104.244.42.65,external,internal,allow-dns
2025-04-08T14:54:12Z,192.168.2.207,fw-collector-02,3306,10.0.1.144,database,application,allow-database-access
2025-04-08T14:55:18Z,192.168.5.82,fw-collector-01,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T14:59:21Z,192.168.4.88,fw-collector-01,443,151.101.193.69,external,internal,allow-web-https
2025-04-08T15:01:10Z,192.168.4.115,fw-collector-01,25,104.244.42.65,application,internal,allow-any-any
2025-04-08T15:02:28Z,192.168.5.252,fw-collector-02,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-08T15:02:54Z,192.168.2.146,fw-collector-03,443,31.13.72.36,external,internal,allow-web-https
2025-04-08T15:03:14Z,192.168.2.25,fw-collector-01,3306,10.0.1.102,database,application,allow-database-access
2025-04-08T15:04:42Z,192.168.4.88,fw-collector-03,53,104.244.42.65,external,internal,allow-dns
2025-04-08T15:05:05Z,192.168.1.111,fw-collector-03,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-08T15:06:33Z,192.168.2.30,fw-collector-03,3306,10.0.1.135,database,application,allow-database-access
2025-04-08T15:07:26Z,192.168.2.182,fw-collector-01,3306,10.0.1.113,database,application,allow-database-access
2025-04-08T15:07:58Z,192.168.4.115,fw-collector-02,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-08T15:08:21Z,192.168.2.146,fw-collector-01,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T15:09:36Z,192.168.2.153,fw-collector-03,53,151.101.193.69,external,internal,allow-dns
2025-04-08T15:09:54Z,192.168.3.246,fw-collector-03,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-08T15:10:46Z,192.168.2.221,fw-collector-01,3306,10.0.1.108,database,application,allow-database-access
2025-04-08T15:10:53Z,192.168.1.218,fw-collector-03,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-08T15:11:08Z,192.168.5.252,fw-collector-02,80,142.250.190.46,external,internal,allow-web-http
2025-04-08T15:13:18Z,192.168.2.112,fw-collector-02,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-08T15:13:21Z,192.168.2.146,fw-collector-02,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T15:14:06Z,192.168.1.218,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T15:15:29Z,192.168.2.238,fw-collector-01,3306,10.0.1.175,database,application,allow-database-access
2025-04-08T15:16:41Z,192.168.5.82,fw-collector-01,3306,104.244.42.65,database,application,allow-any-any
2025-04-08T15:16:47Z,192.168.2.153,fw-collector-03,1433,23.185.0.2,internal,database,allow-any-any
2025-04-08T15:17:32Z,192.168.2.110,fw-collector-03,53,13.107.42.14,external,internal,allow-dns
2025-04-08T15:18:41Z,192.168.5.229,fw-collector-02,53,151.101.193.69,external,internal,allow-dns
2025-04-08T15:22:10Z,192.168.5.82,fw-collector-02,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T15:22:13Z,192.168.2.153,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T15:24:34Z,192.168.1.194,fw-collector-01,80,151.101.1.69,external,internal,allow-web-http
2025-04-08T15:26:05Z,192.168.1.194,fw-collector-01,80,52.94.236.248,external,internal,allow-web-http
2025-04-08T15:26:37Z,192.168.2.79,fw-collector-03,3306,10.0.1.50,database,application,allow-database-access
2025-04-08T15:27:05Z,192.168.4.238,fw-collector-01,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-08T15:27:14Z,192.168.4.115,fw-collector-02,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-08T15:28:08Z,192.168.3.246,fw-collector-02,23,10.0.0.119,internal,database,allow-any-any
2025-04-08T15:29:29Z,192.168.1.114,fw-collector-02,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-08T15:31:05Z,192.168.1.194,fw-collector-02,80,151.101.1.69,external,internal,allow-web-http
2025-04-08T15:31:28Z,192.168.3.68,fw-collector-03,80,142.250.190.46,external,internal,allow-web-http
2025-04-08T15:31:43Z,192.168.4.88,fw-collector-01,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T15:34:17Z,192.168.2.59,fw-collector-02,3306,10.0.1.205,database,application,allow-database-access
2025-04-08T15:34:45Z,192.168.3.246,fw-collector-03,443,151.101.1.69,external,internal,allow-web-https
2025-04-08T15:35:41Z,192.168.5.170,fw-collector-01,443,52.94.236.248,external,internal,allow-web-https
2025-04-08T15:36:12Z,192.168.5.82,fw-collector-03,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T15:37:17Z,192.168.2.110,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T15:39:46Z,192.168.2.51,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-08T15:40:09Z,192.168.1.218,fw-collector-03,80,151.101.193.69,external,internal,allow-web-http
2025-04-08T15:41:14Z,192.168.5.82,fw-collector-01,53,31.13.72.36,external,internal,allow-dns
2025-04-08T15:41:37Z,192.168.5.229,fw-collector-02,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T15:42:17Z,192.168.3.68,fw-collector-03,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-08T15:43:14Z,192.168.1.114,fw-collector-02,21,10.0.0.149,external,application,allow-any-any
2025-04-08T15:43:15Z,192.168.2.146,fw-collector-01,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-08T15:44:04Z,192.168.2.89,fw-collector-01,3306,10.0.1.215,database,application,allow-database-access
2025-04-08T15:44:30Z,192.168.3.68,fw-collector-01,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T15:44:45Z,192.168.2.135,fw-collector-03,3306,10.0.1.152,database,application,allow-database-access
2025-04-08T15:44:52Z,192.168.3.68,fw-collector-02,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-08T15:45:28Z,192.168.3.31,fw-collector-01,443,52.94.236.248,external,internal,allow-web-https
2025-04-08T15:46:30Z,192.168.4.115,fw-collector-03,80,52.94.236.248,external,internal,allow-web-http
2025-04-08T15:47:04Z,192.168.2.174,fw-collector-01,3306,10.0.1.98,database,application,allow-database-access
2025-04-08T15:47:05Z,192.168.2.112,fw-collector-02,53,142.250.190.46,external,internal,allow-dns
2025-04-08T15:47:05Z,192.168.4.73,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-08T15:47:27Z,192.168.3.246,fw-collector-03,80,31.13.72.36,external,internal,allow-web-http
2025-04-08T15:48:01Z,192.168.2.23,fw-collector-01,3306,10.0.1.149,database,application,allow-database-access
2025-04-08T15:48:19Z,192.168.1.194,fw-collector-01,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-08T15:48:48Z,192.168.3.246,fw-collector-01,53,52.94.236.248,external,internal,allow-dns
2025-04-08T15:50:48Z,192.168.2.88,fw-collector-01,3306,10.0.1.187,database,application,allow-database-access
2025-04-08T15:55:37Z,192.168.2.153,fw-collector-02,443,151.101.1.69,external,internal,allow-web-https
2025-04-08T15:56:49Z,192.168.3.31,fw-collector-01,443,151.101.193.69,external,internal,allow-web-https
2025-04-08T15:57:32Z,192.168.2.110,fw-collector-02,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-08T15:58:15Z,192.168.1.194,fw-collector-01,80,10.0.0.32,dmz,database,allow-any-any
2025-04-08T15:58:17Z,192.168.2.232,fw-collector-01,3306,10.0.1.240,database,application,allow-database-access
2025-04-08T15:58:18Z,192.168.3.68,fw-collector-01,443,13.107.42.14,external,internal,allow-web-https
2025-04-08T15:58:27Z,192.168.3.246,fw-collector-03,443,104.244.42.65,external,internal,allow-web-https
2025-04-08T15:59:28Z,192.168.3.68,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T16:00:28Z,192.168.3.31,fw-collector-03,161,142.250.190.46,external,application,allow-any-any
2025-04-08T16:01:16Z,192.168.4.73,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T16:02:01Z,192.168.5.252,fw-collector-01,53,52.94.236.248,external,internal,allow-dns
2025-04-08T16:03:45Z,192.168.2.110,fw-collector-01,53,199.232.69.194,external,internal,allow-dns
2025-04-08T16:04:00Z,192.168.1.111,fw-collector-03,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-08T16:04:09Z,192.168.2.112,fw-collector-03,80,172.217.160.78,external,internal,allow-web-http
2025-04-08T16:04:38Z,192.168.2.51,fw-collector-01,53,10.0.0.27,dmz,application,allow-any-any
2025-04-08T16:04:51Z,192.168.1.218,fw-collector-02,53,172.217.160.78,external,internal,allow-dns
2025-04-08T16:05:52Z,192.168.2.153,fw-collector-01,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-08T16:06:29Z,192.168.4.115,fw-collector-03,80,199.232.69.194,external,internal,allow-web-http
2025-04-08T16:06:51Z,192.168.2.112,fw-collector-03,53,52.94.236.248,external,internal,allow-dns
2025-04-08T16:07:03Z,192.168.4.238,fw-collector-01,80,31.13.72.36,external,internal,allow-web-http
2025-04-08T16:07:47Z,192.168.2.153,fw-collector-02,123,151.101.193.69,dmz,internal,allow-any-any
2025-04-08T16:09:01Z,192.168.2.112,fw-collector-02,53,10.0.0.17,application,dmz,allow-any-any
2025-04-08T16:09:48Z,192.168.3.68,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T16:10:01Z,192.168.1.218,fw-collector-01,443,31.13.72.36,external,internal,allow-web-https
2025-04-08T16:10:33Z,192.168.4.238,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T16:10:58Z,192.168.2.153,fw-collector-01,21,10.0.0.17,application,dmz,allow-any-any
2025-04-08T16:10:58Z,192.168.4.73,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T16:10:58Z,192.168.1.218,fw-collector-02,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-08T16:11:01Z,192.168.1.194,fw-collector-02,3389,13.107.42.14,dmz,database,allow-any-any
2025-04-08T16:11:28Z,192.168.4.115,fw-collector-02,53,31.13.72.36,external,internal,allow-dns
2025-04-08T16:11:54Z,192.168.5.252,fw-collector-03,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-08T16:14:32Z,192.168.1.218,fw-collector-03,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T16:16:10Z,192.168.1.111,fw-collector-03,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-08T16:18:47Z,192.168.4.238,fw-collector-02,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T16:20:29Z,192.168.3.246,fw-collector-03,443,13.107.42.14,external,internal,allow-web-https
2025-04-08T16:20:45Z,192.168.2.39,fw-collector-02,3306,10.0.1.140,database,application,allow-database-access
2025-04-08T16:21:18Z,192.168.5.229,fw-collector-03,3389,104.244.42.65,internal,application,allow-any-any
2025-04-08T16:22:53Z,192.168.2.194,fw-collector-02,3306,10.0.1.126,database,application,allow-database-access
2025-04-08T16:23:45Z,192.168.1.111,fw-collector-03,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T16:23:46Z,192.168.4.88,fw-collector-02,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-08T16:23:59Z,192.168.4.88,fw-collector-03,53,23.185.0.2,external,internal,allow-dns
2025-04-08T16:24:19Z,192.168.4.115,fw-collector-03,80,13.107.42.14,external,dmz,allow-any-any
2025-04-08T16:25:01Z,192.168.2.237,fw-collector-02,3306,10.0.1.203,database,application,allow-database-access
2025-04-08T16:25:54Z,192.168.1.218,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T16:26:29Z,192.168.5.82,fw-collector-01,80,199.232.69.194,external,internal,allow-web-http
2025-04-08T16:26:33Z,192.168.3.246,fw-collector-03,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T16:27:07Z,192.168.1.194,fw-collector-02,443,104.244.42.65,external,internal,allow-web-https
2025-04-08T16:27:54Z,192.168.3.246,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-08T16:28:03Z,192.168.1.218,fw-collector-02,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-08T16:28:49Z,192.168.2.153,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T16:29:09Z,192.168.2.245,fw-collector-02,3306,10.0.1.239,database,application,allow-database-access
2025-04-08T16:30:07Z,192.168.5.229,fw-collector-02,53,23.185.0.2,internal,dmz,allow-any-any
2025-04-08T16:33:51Z,192.168.1.194,fw-collector-02,80,199.232.69.194,external,internal,allow-web-http
2025-04-08T16:34:08Z,192.168.1.194,fw-collector-03,53,151.101.1.69,external,internal,allow-dns
2025-04-08T16:35:44Z,192.168.3.31,fw-collector-01,443,52.94.236.248,external,internal,allow-web-https
2025-04-08T16:36:38Z,192.168.5.82,fw-collector-01,3389,151.101.1.69,application,internal,allow-any-any
2025-04-08T16:36:52Z,192.168.1.111,fw-collector-02,53,172.217.160.78,external,internal,allow-dns
2025-04-08T16:38:10Z,192.168.4.88,fw-collector-03,443,199.232.69.194,external,internal,allow-web-https
2025-04-08T16:38:32Z,192.168.2.47,fw-collector-02,3306,10.0.1.14,database,application,allow-database-access
2025-04-08T16:41:50Z,192.168.4.73,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T16:43:02Z,192.168.3.246,fw-collector-03,53,199.232.69.194,external,internal,allow-dns
2025-04-08T16:45:39Z,192.168.1.194,fw-collector-02,53,52.94.236.248,external,internal,allow-dns
2025-04-08T16:48:22Z,192.168.2.110,fw-collector-03,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T16:50:57Z,192.168.1.218,fw-collector-03,53,31.13.72.36,external,internal,allow-dns
2025-04-08T16:51:22Z,192.168.2.51,fw-collector-03,443,104.244.42.65,external,internal,allow-web-https
2025-04-08T16:51:22Z,192.168.1.111,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-08T16:52:26Z,192.168.3.246,fw-collector-01,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-08T16:55:13Z,192.168.3.246,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T16:55:48Z,192.168.5.229,fw-collector-03,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T16:55:59Z,192.168.5.170,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-08T16:57:29Z,192.168.4.73,fw-collector-01,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-08T16:58:40Z,192.168.3.246,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T16:59:05Z,192.168.5.229,fw-collector-01,80,52.94.236.248,external,internal,allow-web-http
2025-04-08T16:59:30Z,192.168.1.218,fw-collector-01,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T16:59:53Z,192.168.5.82,fw-collector-02,53,52.94.236.248,external,internal,allow-dns
2025-04-08T17:00:01Z,192.168.2.51,fw-collector-03,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T17:00:21Z,192.168.1.114,fw-collector-02,80,31.13.72.36,external,internal,allow-web-http
2025-04-08T17:01:01Z,192.168.3.68,fw-collector-03,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T17:01:42Z,192.168.3.68,fw-collector-03,443,52.94.236.248,external,internal,allow-web-https
2025-04-08T17:04:43Z,192.168.1.111,fw-collector-03,53,151.101.193.69,application,external,allow-any-any
2025-04-08T17:05:28Z,192.168.5.252,fw-collector-02,80,52.94.236.248,external,internal,allow-web-http
2025-04-08T17:06:19Z,192.168.2.9,fw-collector-03,3306,10.0.1.117,database,application,allow-database-access
2025-04-08T17:06:20Z,192.168.3.68,fw-collector-03,53,13.107.42.14,external,internal,allow-dns
2025-04-08T17:06:41Z,192.168.1.194,fw-collector-01,80,52.94.236.248,external,internal,allow-web-http
2025-04-08T17:06:51Z,192.168.3.246,fw-collector-03,80,52.94.236.248,external,internal,allow-web-http
2025-04-08T17:09:34Z,192.168.5.229,fw-collector-01,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T17:09:51Z,192.168.5.82,fw-collector-01,53,52.94.236.248,dmz,internal,allow-any-any
2025-04-08T17:10:07Z,192.168.4.88,fw-collector-03,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-08T17:11:45Z,192.168.5.229,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T17:11:57Z,192.168.5.229,fw-collector-03,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-08T17:13:14Z,192.168.2.141,fw-collector-01,3306,10.0.1.37,database,application,allow-database-access
2025-04-08T17:14:18Z,192.168.2.139,fw-collector-01,3306,10.0.1.22,database,application,allow-database-access
2025-04-08T17:14:39Z,192.168.2.51,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-08T17:15:05Z,192.168.5.229,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-08T17:17:11Z,192.168.5.252,fw-collector-02,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-08T17:17:50Z,192.168.3.68,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T17:19:33Z,192.168.1.218,fw-collector-03,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-08T17:20:42Z,192.168.2.191,fw-collector-01,3306,10.0.1.175,database,application,allow-database-access
2025-04-08T17:21:09Z,192.168.1.114,fw-collector-02,80,199.232.69.194,external,internal,allow-web-http
2025-04-08T17:21:57Z,192.168.2.146,fw-collector-02,53,31.13.72.36,external,internal,allow-dns
2025-04-08T17:22:50Z,192.168.5.229,fw-collector-01,80,172.217.160.78,external,internal,allow-web-http
2025-04-08T17:23:33Z,192.168.2.153,fw-collector-03,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T17:24:40Z,192.168.1.218,fw-collector-01,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-08T17:24:57Z,192.168.1.218,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T17:25:49Z,192.168.2.112,fw-collector-03,53,151.101.193.69,external,internal,allow-dns
2025-04-08T17:26:24Z,192.168.5.170,fw-collector-01,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-08T17:27:36Z,192.168.2.233,fw-collector-01,3306,10.0.1.50,database,application,allow-database-access
2025-04-08T17:28:16Z,192.168.3.246,fw-collector-01,80,199.232.69.194,external,internal,allow-web-http
2025-04-08T17:28:19Z,192.168.5.82,fw-collector-02,443,172.217.160.78,external,internal,allow-web-https
2025-04-08T17:28:24Z,192.168.2.112,fw-collector-02,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T17:28:25Z,192.168.5.82,fw-collector-02,53,104.244.42.65,external,internal,allow-dns
2025-04-08T17:30:13Z,192.168.2.193,fw-collector-03,3306,10.0.1.1,database,application,allow-database-access
2025-04-08T17:30:48Z,192.168.4.238,fw-collector-01,161,151.101.193.69,external,database,allow-any-any
2025-04-08T17:32:50Z,192.168.2.40,fw-collector-02,3306,10.0.1.196,database,application,allow-database-access
2025-04-08T17:34:39Z,192.168.2.156,fw-collector-02,3306,10.0.1.70,database,application,allow-database-access
2025-04-08T17:35:29Z,192.168.2.180,fw-collector-03,3306,10.0.1.83,database,application,allow-database-access
2025-04-08T17:35:47Z,192.168.2.146,fw-collector-01,53,151.101.193.69,external,internal,allow-dns
2025-04-08T17:37:25Z,192.168.1.111,fw-collector-01,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-08T17:38:54Z,192.168.5.82,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-08T17:41:06Z,192.168.5.229,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-08T17:41:16Z,192.168.2.130,fw-collector-02,3306,10.0.1.19,database,application,allow-database-access
2025-04-08T17:42:47Z,192.168.4.238,fw-collector-02,53,199.232.69.194,external,internal,allow-dns
2025-04-08T17:43:55Z,192.168.2.110,fw-collector-02,80,52.94.236.248,external,internal,allow-web-http
2025-04-08T17:44:57Z,192.168.4.238,fw-collector-03,53,199.232.69.194,external,internal,allow-dns
2025-04-08T17:49:46Z,192.168.2.110,fw-collector-03,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-08T17:52:19Z,192.168.2.51,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T17:52:19Z,192.168.2.51,fw-collector-02,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-08T17:55:51Z,192.168.2.109,fw-collector-02,3306,10.0.1.82,database,application,allow-database-access
2025-04-08T17:57:52Z,192.168.4.73,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T17:58:15Z,192.168.5.82,fw-collector-03,53,104.244.42.65,external,internal,allow-dns
2025-04-08T18:00:37Z,192.168.2.231,fw-collector-02,3306,10.0.1.253,database,application,allow-database-access
2025-04-08T18:02:50Z,192.168.2.146,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T18:03:51Z,192.168.2.73,fw-collector-02,3306,10.0.1.205,database,application,allow-database-access
2025-04-08T18:04:27Z,192.168.2.153,fw-collector-02,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-08T18:07:04Z,192.168.3.68,fw-collector-02,1433,10.0.0.32,external,internal,allow-any-any
2025-04-08T18:08:13Z,192.168.5.82,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T18:09:22Z,192.168.2.146,fw-collector-01,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-08T18:10:10Z,192.168.3.31,fw-collector-02,3306,104.244.42.65,external,application,allow-any-any
2025-04-08T18:10:16Z,192.168.5.82,fw-collector-02,443,10.0.0.32,dmz,internal,allow-any-any
2025-04-08T18:12:08Z,192.168.2.120,fw-collector-01,3306,10.0.1.73,database,application,allow-database-access
2025-04-08T18:12:56Z,192.168.5.229,fw-collector-02,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-08T18:17:18Z,192.168.1.114,fw-collector-01,80,31.13.72.36,external,internal,allow-web-http
2025-04-08T18:18:51Z,192.168.1.111,fw-collector-03,53,23.185.0.2,external,internal,allow-dns
2025-04-08T18:19:03Z,192.168.2.146,fw-collector-03,1433,151.101.1.69,dmz,database,allow-any-any
2025-04-08T18:19:31Z,192.168.2.146,fw-collector-03,21,199.232.69.194,internal,database,allow-any-any
2025-04-08T18:20:08Z,192.168.2.146,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-08T18:21:10Z,192.168.5.229,fw-collector-02,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T18:23:06Z,192.168.1.218,fw-collector-02,443,13.107.42.14,external,internal,allow-web-https
2025-04-08T18:24:10Z,192.168.5.82,fw-collector-02,443,151.101.1.69,external,internal,allow-web-https
2025-04-08T18:24:58Z,192.168.5.170,fw-collector-03,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T18:26:25Z,192.168.2.112,fw-collector-03,53,13.107.42.14,external,internal,allow-dns
2025-04-08T18:30:30Z,192.168.2.112,fw-collector-03,443,13.107.42.14,external,internal,allow-web-https
2025-04-08T18:30:50Z,192.168.4.115,fw-collector-01,53,23.185.0.2,external,internal,allow-dns
2025-04-08T18:30:53Z,192.168.5.252,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-08T18:33:27Z,192.168.3.246,fw-collector-01,23,10.0.0.1,dmz,external,allow-any-any
2025-04-08T18:33:51Z,192.168.2.3,fw-collector-01,3306,10.0.1.54,database,application,allow-database-access
2025-04-08T18:34:58Z,192.168.5.170,fw-collector-03,53,172.217.160.78,external,internal,allow-dns
2025-04-08T18:35:18Z,192.168.2.80,fw-collector-01,3306,10.0.1.29,database,application,allow-database-access
2025-04-08T18:36:03Z,192.168.2.51,fw-collector-02,53,151.101.1.69,external,internal,allow-dns
2025-04-08T18:37:13Z,192.168.2.51,fw-collector-01,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-08T18:37:28Z,192.168.3.68,fw-collector-03,123,104.244.42.65,database,external,allow-any-any
2025-04-08T18:39:13Z,192.168.1.111,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T18:40:31Z,192.168.1.114,fw-collector-03,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-08T18:41:27Z,192.168.2.51,fw-collector-03,443,172.217.160.78,external,internal,allow-web-https
2025-04-08T18:42:19Z,192.168.3.31,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-08T18:42:41Z,192.168.2.146,fw-collector-03,53,31.13.72.36,external,internal,allow-dns
2025-04-08T18:42:50Z,192.168.1.194,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T18:43:36Z,192.168.2.235,fw-collector-03,3306,10.0.1.108,database,application,allow-database-access
2025-04-08T18:43:51Z,192.168.4.115,fw-collector-02,80,31.13.72.36,external,internal,allow-web-http
2025-04-08T18:44:18Z,192.168.5.170,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T18:44:53Z,192.168.2.26,fw-collector-03,3306,10.0.1.213,database,application,allow-database-access
2025-04-08T18:46:24Z,192.168.2.51,fw-collector-02,3389,10.0.0.245,dmz,internal,allow-rdp
